Tipo de dia,Sentido,Parada,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Dom. y Fest.,Ida,[55] Matia,,,,,,,,,0,1,1,2,2,8,4,2,5,1,5,4,3,4,0,1
Dom. y Fest.,Ida,[54] Benta Berri,,,,,,,,,0,,1,1,2,2,1,1,1,1,2,2,3,2,0,0
Dom. y Fest.,Ida,[53] R.M. Azkue,,,,,,,,,1,0,1,3,2,2,1,1,0,1,1,1,1,1,3,
Dom. y Fest.,Ida,[52] Zarautz 60,,,,,,,,,,2,0,0,0,11,0,,,,,,,,,
Dom. y Fest.,Ida,[51] Zarautz 90,,,,,,,,,,,,1,1,1,,,0,1,,,1,,,
Dom. y Fest.,Ida,[269] Avda Zarauz 122,,,,,,,,,,,,1,,0,,,,,,,,,,
Dom. y Fest.,Vuelta,[47] Errotaburu 5,,,,,,,,1,3,12,16,26,46,35,43,74,10,10,32,12,8,1,2,1
Dom. y Fest.,Vuelta,[46] Amerika Plaza (L5-24-25),,,,,,,,3,3,5,11,8,10,11,7,4,6,8,9,8,9,3,1,0
Dom. y Fest.,Vuelta,[45] Tolosa 111 (L5-24-25),,,,,,,,1,3,3,17,15,22,15,9,8,10,28,17,15,22,6,2,0
Dom. y Fest.,Vuelta,[44] Unibertsitatea Tol.77 (L5-25),,,,,,,,1,1,4,18,15,15,10,10,5,14,15,10,13,16,20,3,0
Dom. y Fest.,Vuelta,[43] Magisterio (L5-24-25-33-35-40),,,,,,,,3,4,14,30,19,37,30,18,7,22,27,34,36,27,10,8,3
Dom. y Fest.,Vuelta,[42] Zumalaka.21(L5-24-25-33-35-40),,,,,,,,6,1,6,19,18,33,26,12,12,17,20,32,43,22,16,3,3
Dom. y Fest.,Vuelta,[41] Esklabak (L5-25-35),,,,,,,,2,4,5,11,19,19,23,17,9,21,25,27,23,15,10,4,1
Dom. y Fest.,Vuelta,[40] Ondarreta (L5-25 ),,,,,,,,0,2,3,12,21,21,60,24,8,12,19,30,21,21,7,5,1
Dom. y Fest.,Vuelta,[39] San Martin 57,,,,,,,,,,0,1,1,37,65,2,6,1,5,2,2,1,0,,0
Dom. y Fest.,Vuelta,[38] B.Pastor(L5-16-18-25-31-33-40),,,,,,,,0,,0,0,1,10,1,1,1,3,1,2,5,3,2,,
Dom. y Fest.,Vuelta,[37] Okendo 5,,,,,,,,,,0,,1,2,6,2,22,4,3,7,4,11,4,1,
